Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17	gauge_18	gauge_19	gauge_20	gauge_21	gauge_22	gauge_23	gauge_24	gauge_25	gauge_26	gauge_27	gauge_28	gauge_29	gauge_30	gauge_31	gauge_32	gauge_33	gauge_34	gauge_35	gauge_36	gauge_37	gauge_38	gauge_39	gauge_40	gauge_41	gauge_42	gauge_43	gauge_44	gauge_45	gauge_46	gauge_47	gauge_48	gauge_49	gauge_50	gauge_51	gauge_52	gauge_53	gauge_54	gauge_55	gauge_56	gauge_57	gauge_58	gauge_59	gauge_60	gauge_61	gauge_62	gauge_63	gauge_64	gauge_65	gauge_66	gauge_67	gauge_68	gauge_69	gauge_70	gauge_71	gauge_72	gauge_73	gauge_74	gauge_75	gauge_76	gauge_77	gauge_78	gauge_79
13.2381	0.0088607	0.00761349	0.00644214	0.00546932	0.0047012	0.00405982	0.00342248	0.00269869	0.00184878	0.00087018	-0.000212124	-0.00135736	-0.00252046	-0.00365615	-0.00469528	-0.00552347	-0.00599988	-0.00602623	-0.00560487	-0.00478543	-0.00366814	-0.00234758	-0.000910446	0.000560333	0.00196209	0.00321781	0.0043162	0.00527716	0.0061062	0.00679715	0.00736106	0.00785155	0.00835396	0.00893489	0.00958803	0.01022	0.0106528	0.0107121	0.0103084	0.00941208	0.00809684	0.00650532	0.00480148	0.00312193	0.001554	0.000148575	-0.00107986	-0.0021415	-0.00304125	-0.00378203	-0.00436292	-0.00477189	-0.00499482	-0.00501386	-0.00482242	-0.00440678	-0.00376511	-0.00291098	-0.00187515	-0.000701156	0.00055104	0.00181704	0.0030354	0.00415788	0.00515769	0.00602582	0.00677304	0.00742558	0.00800976	0.00855291	0.00907136	0.00955742	0.00998557	0.0103068	0.0104632	0.0104072	0.010091	0.00947463	0.00853387	0.00726896
13.2476	0.00904318	0.0078072	0.00662358	0.00562788	0.00483899	0.00418831	0.00355519	0.00284416	0.00201033	0.00104663	-2.54051e-05	-0.00116689	-0.00233413	-0.00348328	-0.00454935	-0.00542201	-0.00595925	-0.00605145	-0.00569421	-0.0049307	-0.00385644	-0.0025661	-0.00114645	0.000320932	0.00173359	0.00300839	0.00412764	0.00510917	0.0059594	0.00667125	0.00725203	0.00775126	0.00825365	0.00883185	0.00948929	0.0101439	0.0106245	0.010747	0.0104179	0.00959312	0.00833474	0.00677805	0.00508676	0.00340132	0.0018151	0.000384015	-0.00087243	-0.00196252	-0.00289097	-0.00366104	-0.00427249	-0.00471377	-0.0049716	-0.00502636	-0.00487161	-0.00449362	-0.00388834	-0.00306725	-0.00205893	-0.00090504	0.000336215	0.00160147	0.00282749	0.00396413	0.00498179	0.00586884	0.00663367	0.00730095	0.00789702	0.00844984	0.00897783	0.009476	0.00992192	0.0102694	0.0104613	0.0104466	0.0101795	0.00961648	0.00873018	0.00751593
13.2571	0.00922088	0.00799965	0.00680633	0.00578866	0.00497849	0.00431711	0.00368688	0.00298787	0.00217004	0.00122178	0.000160926	-0.00097564	-0.00214551	-0.00330635	-0.0043971	-0.00531193	-0.00590811	-0.00606661	-0.00577373	-0.00506758	-0.00403819	-0.00278006	-0.00137996	8.17443e-05	0.0015034	0.00279624	0.00393591	0.00493781	0.0058091	0.00654207	0.00714039	0.00764926	0.00815222	0.0087272	0.00938717	0.0100614	0.0105864	0.0107714	0.0105158	0.00976374	0.00856491	0.0070464	0.00537085	0.0036821	0.00207946	0.000623791	-0.000660314	-0.00177851	-0.00273546	-0.00353456	-0.0041763	-0.0046496	-0.0049419	-0.00503284	-0.00491435	-0.00457414	-0.00400564	-0.00321831	-0.0022385	-0.001106	0.000122757	0.00138576	0.00261818	0.00376808	0.00480304	0.00570886	0.00649144	0.00717373	0.00778194	0.00834448	0.00888171	0.00939129	0.00985388	0.0102262	0.0104524	0.0104782	0.0102594	0.00974938	0.00891782	0.00775532
13.2667	0.00939331	0.00819037	0.0069901	0.00595157	0.00511975	0.00444636	0.00381768	0.00312986	0.00232788	0.00139551	0.000346739	-0.000783846	-0.00195491	-0.00312564	-0.00423883	-0.0051935	-0.00584671	-0.00607181	-0.00584336	-0.00519586	-0.00421313	-0.00298916	-0.00161065	-0.000156863	0.00127178	0.0025815	0.00374112	0.00476312	0.00565532	0.00640956	0.00702604	0.0075455	0.00804969	0.00862115	0.00928201	0.00997304	0.0105389	0.0107861	0.0106023	0.00992368	0.00878692	0.00730987	0.00565327	0.00396389	0.00234679	0.000867754	-0.000443601	-0.00158955	-0.00257477	-0.00340265	-0.0040744	-0.00457944	-0.00490582	-0.0050333	-0.00495067	-0.0046483	-0.00411694	-0.00336401	-0.0024137	-0.00130382	-8.9071e-05	0.00117011	0.00240767	0.00356985	0.00462154	0.00554593	0.00634635	0.0070439	0.00766452	0.00823686	0.00878307	0.00930342	0.00978163	0.0101775	0.0104367	0.0105021	0.0103309	0.00987333	0.00909666	0.00798689
13.2762	0.00956	0.0083789	0.00717458	0.0061165	0.00526285	0.00457621	0.00394769	0.00327019	0.00248382	0.0015677	0.000531885	-0.00059171	-0.00176255	-0.00294144	-0.00407489	-0.005067	-0.00577524	-0.00606721	-0.00590297	-0.00531533	-0.00438099	-0.00319309	-0.00183817	-0.000394528	0.00103898	0.00236434	0.00354335	0.00458518	0.0054981	0.0062737	0.00690893	0.0074399	0.00794608	0.00851382	0.00917412	0.0098792	0.0104828	0.0107911	0.0106774	0.0100727	0.00900031	0.00756795	0.00593355	0.0042463	0.00261677	0.00111571	-0.000222374	-0.00139572	-0.00240895	-0.00326537	-0.00396684	-0.00450331	-0.0048634	-0.00502745	-0.00498056	-0.00471607	-0.00422215	-0.00350425	-0.00258435	-0.00149828	-0.000299017	0.000954745	0.00219613	0.00336959	0.00443738	0.00538008	0.00619842	0.00691147	0.00754476	0.00812703	0.00868201	0.00921255	0.00970538	0.0101236	0.0104143	0.0105188	0.010394	0.00998834	0.00926658	0.0082104
13.2857	0.00972045	0.00856476	0.00735944	0.00628332	0.00540783	0.00470678	0.00407705	0.00340892	0.00263783	0.00173825	0.000716186	-0.000399406	-0.00156868	-0.00275408	-0.0039056	-0.00493273	-0.00569394	-0.00605237	-0.00595257	-0.00542581	-0.00454153	-0.00339158	-0.00206223	-0.000630901	0.000805274	0.00214494	0.00334272	0.00440406	0.00533746	0.00613448	0.00678899	0.0073324	0.00784139	0.00840537	0.00906381	0.00978029	0.0104182	0.0107865	0.0107409	0.0102106	0.00920465	0.00782016	0.00621121	0.00452892	0.0028891	0.00136744	3.30934e-06	-0.00119711	-0.00223806	-0.00312276	-0.00385368	-0.00442129	-0.00481473	-0.00501505	-0.00500404	-0.0047774	-0.0043212	-0.00363889	-0.0027503	-0.00168921	-0.000506845	0.000739901	0.00198377	0.00316745	0.00425066	0.00521138	0.00604765	0.00677644	0.00742267	0.00801502	0.00857861	0.0091188	0.0096253	0.0100645	0.0103853	0.0105285	0.0104487	0.0100944	0.0094275	0.00842564
13.2952	0.00987422	0.00874746	0.00754432	0.00645186	0.00555471	0.00483822	0.00420587	0.00354612	0.00278991	0.00190707	0.000899489	-0.000207079	-0.00137354	-0.00256382	-0.0037313	-0.00479102	-0.00560308	-0.00602685	-0.00599217	-0.00552714	-0.0046945	-0.00358436	-0.00228254	-0.00086565	0.000570958	0.00192348	0.00313934	0.00421984	0.00517345	0.00599189	0.00666615	0.00722291	0.00773559	0.00829591	0.00895137	0.00967676	0.0103458	0.0107712	0.0107926	0.0103372	0.00939956	0.00806601	0.00648577	0.00481135	0.00316345	0.00162272	0.000233351	-0.000993804	-0.00206215	-0.00297489	-0.00373496	-0.00433341	-0.00475983	-0.00499603	-0.0050212	-0.00483227	-0.00441403	-0.00376784	-0.0029114	-0.00187641	-0.000712314	0.000525811	0.00177079	0.00296359	0.00406148	0.00503987	0.00589406	0.00663879	0.00729825	0.00790085	0.00847293	0.00902232	0.00954159	0.0100006	0.01035	0.0105312	0.0104952	0.0101916	0.00957938	0.00863242
13.3048	0.0100209	0.00892651	0.00772885	0.00662194	0.00570348	0.00497065	0.0043343	0.00368186	0.00294007	0.00207408	0.00108165	-1.49339e-05	-0.00117739	-0.00237095	-0.0035523	-0.00464216	-0.00550288	-0.00599052	-0.00602177	-0.00561915	-0.00483968	-0.00377114	-0.00249884	-0.00109845	0.000336339	0.00170017	0.00293333	0.00403259	0.00500613	0.00584591	0.00654036	0.00711135	0.00762865	0.00818554	0.00883705	0.00956899	0.010266	0.0107452	0.0108325	0.0104524	0.00958467	0.00830501	0.00675675	0.00509316	0.00343949	0.00188134	0.000467654	-0.000785901	-0.0018813	-0.00282181	-0.00361074	-0.00423973	-0.00469877	-0.00497041	-0.00503217	-0.00488067	-0.00450057	-0.00389099	-0.0030675	-0.00205972	-0.000915195	0.000312727	0.00155739	0.00275816	0.00386997	0.00486562	0.00573767	0.00649854	0.00717149	0.00778455	0.00836504	0.0089232	0.0094544	0.00993203	0.0103086	0.0105269	0.0105334	0.01028	0.00972215	0.00883057
13.3143	0.0101599	0.00910139	0.00791261	0.00679336	0.00585414	0.00510417	0.00446246	0.00381624	0.0030883	0.00223922	0.00126252	0.00017689	-0.000980438	-0.00217565	-0.003369	-0.0044865	-0.00539359	-0.00594349	-0.00604141	-0.00570169	-0.00497685	-0.00395166	-0.0027108	-0.00132898	0.000101752	0.00147522	0.00272483	0.00384241	0.00483554	0.00569655	0.00641155	0.00699764	0.00752055	0.00807434	0.00872111	0.00945739	0.0101791	0.0107087	0.0108613	0.0105561	0.00975964	0.00853669	0.00702364	0.00537391	0.00371686	0.00214302	0.000706086	-0.000573492	-0.00169557	-0.0026636	-0.00348107	-0.00414029	-0.00463161	-0.00493824	-0.00503714	-0.00492257	-0.00458076	-0.00400823	-0.00321846	-0.00223894	-0.00111527	0.000100908	0.00134379	0.00255133	0.00367624	0.0046887	0.0055785	0.00635568	0.0070424	0.00766612	0.008255	0.00882158	0.00936393	0.00985902	0.0102614	0.0105155	0.0105636	0.0103596	0.0098558	0.00901993
13.3238	0.0102909	0.00927162	0.00809521	0.00696588	0.00600664	0.00523887	0.00459049	0.00394935	0.00323464	0.00240241	0.00144195	0.000368247	-0.000782924	-0.00197831	-0.00318165	-0.00432435	-0.00527548	-0.00588594	-0.00605118	-0.00577466	-0.00510578	-0.00412566	-0.00291811	-0.00155692	-0.000132453	0.00124885	0.00251399	0.00364939	0.00466174	0.00554384	0.00627969	0.00688168	0.00741122	0.00796238	0.00860376	0.00934232	0.0100857	0.0106622	0.01088	0.0106482	0.00992422	0.00876058	0.00728597	0.00565316	0.00399521	0.00240751	0.000948495	-0.000356669	-0.00150507	-0.00250033	-0.00334602	-0.00403516	-0.00455838	-0.00489961	-0.00503592	-0.00495797	-0.00465457	-0.00411949	-0.00336414	-0.0024139	-0.00131232	-0.000109388	0.0011302	0.0023433	0.00348043	0.00450919	0.0054166	0.00621022	0.00691097	0.00754558	0.00814286	0.00871755	0.00927033	0.00978178	0.0102086	0.010497	0.0105862	0.0104305	0.00998032	0.00920037
13.3333	0.0104134	0.00943668	0.0082762	0.00713925	0.00616092	0.00537486	0.0047185	0.00408129	0.00337913	0.00256362	0.00161983	0.000559011	-0.000585072	-0.00177918	-0.00299061	-0.00415608	-0.00514883	-0.00581812	-0.0060512	-0.00583794	-0.0052263	-0.00429288	-0.00312048	-0.00178194	-0.000365927	0.0010213	0.00230095	0.00345363	0.00448482	0.00538777	0.00614471	0.00676341	0.0073006	0.00784969	0.00848522	0.00922417	0.00998612	0.0106063	0.0108888	0.0107289	0.0100781	0.00897626	0.00754325	0.00593047	0.00427417	0.00267451	0.0011947	-0.000135506	-0.00130986	-0.00233206	-0.00320565	-0.00392439	-0.00447915	-0.00485457	-0.00502833	-0.00498689	-0.00472194	-0.00422468	-0.00350443	-0.00258441	-0.00150613	-0.000317911	0.000916837	0.00213423	0.00328265	0.00432717	0.005252	0.00606216	0.00677718	0.00742295	0.00802868	0.00861122	0.00917376	0.00970049	0.0101504	0.0104716	0.0106013	0.0104929	0.0100957	0.00937179
13.3429	0.0105271	0.00959608	0.00845513	0.00731318	0.00631689	0.0055122	0.00484664	0.00421217	0.00352179	0.0027228	0.00179604	0.000748975	-0.000387036	-0.00157851	-0.00279623	-0.00398202	-0.00501393	-0.00574017	-0.00604134	-0.00589146	-0.0053382	-0.00445307	-0.00331763	-0.00200373	-0.000598331	0.000792819	0.00208587	0.00325524	0.00430484	0.00522839	0.0060066	0.00664273	0.00718862	0.00773631	0.00836566	0.00910328	0.00988091	0.0105413	0.0108879	0.010798	0.0102211	0.00918328	0.00779499	0.00620536	0.00455335	0.00294372	0.00144448	8.99282e-05	-0.00111005	-0.00215884	-0.00306002	-0.00380804	-0.00439398	-0.00480319	-0.00501404	-0.00500932	-0.00478284	-0.00432372	-0.00363918	-0.00275032	-0.00169651	-0.00052442	0.000703923	0.00192431	0.00308307	0.00414273	0.00508474	0.00591152	0.00664105	0.00729821	0.00791248	0.00850266	0.00907437	0.00961535	0.010087	0.0104396	0.0106092	0.0105467	0.010202	0.00953409
13.3524	0.0106315	0.00974932	0.00863154	0.00748738	0.00647444	0.00565094	0.00497502	0.00434209	0.00366269	0.00287992	0.00197047	0.000937981	-0.000188986	-0.00137657	-0.00259879	-0.00380252	-0.00487108	-0.00565234	-0.00602112	-0.0059352	-0.00544131	-0.00460601	-0.00350928	-0.002222	-0.000829342	0.000563666	0.00186893	0.00305434	0.00412188	0.00506574	0.00586532	0.00651956	0.00707521	0.00762226	0.00824525	0.00898	0.00977048	0.0104678	0.0108762	0.0108553	0.0103529	0.00938123	0.00804072	0.00647738	0.00483236	0.00321483	0.00169765	0.000319544	-0.000905723	-0.00198074	-0.00290919	-0.00368616	-0.00430291	-0.00474554	-0.00499307	-0.00502541	-0.00483725	-0.00441654	-0.0037683	-0.00291147	-0.00188326	-0.000728684	0.000491698	0.00171374	0.00288182	0.00395598	0.00491486	0.0057583	0.00650256	0.00717139	0.00779431	0.00839197	0.00897231	0.00952657	0.0100188	0.0104011	0.0106099	0.0105919	0.0102992	0.00968722
13.3619	0.0107264	0.00989593	0.00880495	0.00766151	0.00663344	0.00579112	0.00510377	0.00447117	0.00380188	0.00303499	0.00214304	0.00112589	8.8971e-06	-0.00117364	-0.00239862	-0.00361793	-0.0047206	-0.00555487	-0.00599012	-0.00596916	-0.00553547	-0.00475146	-0.00369516	-0.00243646	-0.00105865	0.00033413	0.00165031	0.00285105	0.00393603	0.00489984	0.00572084	0.00639383	0.00696029	0.00750752	0.00812413	0.00885464	0.00965527	0.0103861	0.0108534	0.0109007	0.0104735	0.00956973	0.00827996	0.00674607	0.00511079	0.00348753	0.00195397	0.000553238	-0.000696988	-0.00179785	-0.00275325	-0.00355882	-0.00420601	-0.00468166	-0.00496541	-0.00503525	-0.00488513	-0.00450307	-0.00389167	-0.00306772	-0.00206622	-0.000930476	0.00028041	0.00150273	0.00267906	0.00376701	0.00474243	0.00560253	0.00636171	0.00704247	0.0076742	0.00827923	0.00886771	0.00943433	0.00994585	0.0103563	0.0106033	0.0106288	0.0103874	0.00983112
13.3714	0.0108114	0.0100354	0.00897487	0.00783524	0.00679373	0.00593276	0.00523299	0.00459953	0.00393943	0.00318798	0.00231365	0.00131251	0.000206481	-0.000969929	-0.00219591	-0.00342865	-0.00456282	-0.00544797	-0.00594837	-0.00599333	-0.00562053	-0.00488919	-0.003875	-0.0026468	-0.00128593	0.000104519	0.0014302	0.00264551	0.00374739	0.00473075	0.00557316	0.00626545	0.00684375	0.00739208	0.00800243	0.00872751	0.0095357	0.0102966	0.0108196	0.0109344	0.0105826	0.00974842	0.00851224	0.00701094	0.00538822	0.00376148	0.00221321	0.00079088	-0.000483936	-0.00161024	-0.00259227	-0.00342608	-0.00410334	-0.00461163	-0.00493114	-0.00503908	-0.00492647	-0.00458326	-0.00400919	-0.00321891	-0.00224518	-0.00112957	7.03125e-05	0.00129146	0.00247494	0.00357593	0.00456751	0.00544422	0.0062185	0.00691146	0.00755216	0.0081645	0.00876071	0.0093388	0.00986842	0.0103056	0.0105893	0.0106576	0.0104666	0.00996577
13.381	0.0108863	0.0101673	0.00914081	0.00800819	0.00695512	0.00607586	0.00536279	0.00472729	0.00407541	0.0033389	0.00248224	0.00149771	0.00040361	-0.000765685	-0.00199106	-0.00323498	-0.00439807	-0.00533188	-0.00589604	-0.00600777	-0.00569634	-0.00501901	-0.00404854	-0.00285271	-0.00151087	-0.000124841	0.0012088	0.00243785	0.00355605	0.00455854	0.00542226	0.00613436	0.00672551	0.00727592	0.00788025	0.00859888	0.00941219	0.0101999	0.0107751	0.0109574	0.0106801	0.00991702	0.0087371	0.00727153	0.00566424	0.00403634	0.00247509	0.0010323	-0.000266651	-0.001418	-0.00242632	-0.003288	-0.00399496	-0.00453549	-0.00489036	-0.0050365	-0.00496127	-0.00465705	-0.00412075	-0.0033649	-0.00241996	-0.00132577	-0.000138341	0.00108016	0.00226965	0.00338287	0.00439016	0.00528341	0.00607293	0.00677834	0.00742822	0.00804784	0.00865142	0.00924016	0.00978673	0.0102492	0.0105682	0.0106785	0.0105369	0.0100912
13.3905	0.0109509	0.0102911	0.00930228	0.00817999	0.00711741	0.0062204	0.00549328	0.00485456	0.00420991	0.00348778	0.00264875	0.00168136	0.000600128	-0.00056113	-0.00178438	-0.00303728	-0.00422671	-0.00520688	-0.00583334	-0.00601261	-0.00576281	-0.00514071	-0.00421553	-0.0030539	-0.00173316	-0.000353622	0.000986328	0.00222821	0.00336212	0.00438327	0.00526816	0.00600049	0.00660547	0.00715899	0.00775768	0.00846901	0.00928514	0.0100964	0.0107206	0.0109703	0.0107662	0.0100752	0.00895411	0.00752736	0.0059384	0.00431176	0.00273935	0.00127731	-4.52039e-05	-0.00122122	-0.00225546	-0.00314466	-0.00388094	-0.00445332	-0.00484311	-0.00502739	-0.00498954	-0.0047244	-0.00422628	-0.00350555	-0.0025904	-0.00151884	-0.000345304	0.000869023	0.00206335	0.00318794	0.00421045	0.00512012	0.005925	0.00664313	0.00730241	0.00792931	0.00853996	0.00913859	0.00970098	0.0101873	0.0105399	0.0106919	0.0105985	0.0102073
13.4	0.0110049	0.0104064	0.00945875	0.00835021	0.00728038	0.00636633	0.00562452	0.00498146	0.00434301	0.00363462	0.00281312	0.00186332	0.000795853	-0.00035645	-0.00157613	-0.00283591	-0.0040491	-0.00507322	-0.00576035	-0.00600791	-0.0058198	-0.00525409	-0.00437571	-0.00325008	-0.00195247	-0.000581504	0.000763005	0.00201676	0.00316572	0.00420501	0.00511086	0.00586378	0.00648353	0.00704123	0.00763477	0.00833813	0.00915496	0.00998656	0.0106565	0.0109733	0.0108408	0.0102227	0.00916282	0.00777796	0.00621027	0.00458737	0.00300569	0.00152571	0.000180329	-0.00102001	-0.00207976	-0.00299613	-0.00376133	-0.00436516	-0.00478946	-0.00501149	-0.00501128	-0.00478526	-0.00432568	-0.00364075	-0.00275631	-0.00170859	-0.000550341	0.000658286	0.00185621	0.00299127	0.00402847	0.00495439	0.00577472	0.0065058	0.00717472	0.00780897	0.00842642	0.00903425	0.00961139	0.0101202	0.0105048	0.0106978	0.0106512	0.0103141
13.4095	0.0110481	0.0105128	0.00960974	0.00851846	0.00744376	0.0065136	0.00575661	0.00510811	0.0044748	0.00377947	0.00297532	0.00204348	0.000990621	-0.00015183	-0.0013666	-0.00263123	-0.00386558	-0.0049312	-0.00567725	-0.00599321	-0.00586728	-0.00535899	-0.00452885	-0.00344097	-0.00216851	-0.00080818	0.000539068	0.00180365	0.00296696	0.00402384	0.00495039	0.00572419	0.0063596	0.00692259	0.00751158	0.00820647	0.00902201	0.0098708	0.0105831	0.0109659	0.0109037	0.0103593	0.00936281	0.00802287	0.00647941	0.0048628	0.00327384	0.0017773	0.000409855	-0.000814464	-0.00189932	-0.00284247	-0.00363623	-0.0042711	-0.00472949	-0.00498884	-0.00502668	-0.00483962	-0.00441889	-0.00377036	-0.00291754	-0.00189482	-0.000753221	0.000448179	0.00164844	0.00279301	0.00384431	0.00478627	0.0056221	0.00636635	0.00704517	0.00768685	0.00831092	0.00892729	0.00951814	0.010048	0.0104631	0.0106963	0.0106952	0.0104117
13.4195	0.0110825	0.010615	0.00976238	0.00869302	0.00761591	0.00666995	0.0058966	0.00524128	0.00461226	0.00392989	0.00314375	0.00223113	0.00119448	6.33241e-05	-0.001145	-0.00241263	-0.00366658	-0.00477321	-0.00557941	-0.00596659	-0.00590727	-0.0054603	-0.00468241	-0.00363605	-0.00239217	-0.00104519	0.000302984	0.00157777	0.0027554	0.00383018	0.00477816	0.00557415	0.00622694	0.00679669	0.00738163	0.00806727	0.00887956	0.00974325	0.0104966	0.010946	0.0109572	0.0104914	0.00956373	0.00827417	0.00675937	0.00515215	0.00355769	0.00204528	0.00065556	-0.00059363	-0.00170446	-0.00267543	-0.00349881	-0.00416593	-0.00465975	-0.00495791	-0.0050363	-0.00488994	-0.0045104	-0.00390079	-0.00308218	-0.00208696	-0.000964267	0.000227948	0.00142926	0.00258279	0.00364825	0.00460682	0.00545898	0.00621733	0.00690685	0.00755648	0.00818735	0.0088121	0.00941635	0.00996703	0.0104125	0.0106867	0.0107325	0.0105047
13.429	0.0111038	0.0107017	0.00990017	0.00885535	0.0077788	0.00681925	0.00603022	0.00536741	0.00474132	0.0040704	0.00330099	0.00240679	0.00138623	0.000266757	-0.000934312	-0.00220278	-0.00347267	-0.00461543	-0.00547657	-0.00593015	-0.00593509	-0.00554701	-0.00482001	-0.00381473	-0.00259998	-0.00126783	7.92538e-05	0.0013624	0.00255279	0.00364385	0.00461173	0.00542889	0.00609896	0.00667632	0.00725828	0.00793496	0.00874247	0.00961722	0.0104059	0.0109153	0.0109954	0.0106047	0.00974414	0.00850528	0.00702075	0.00542522	0.00382781	0.00230198	0.000892242	-0.000380061	-0.00151507	-0.00251198	-0.003363	-0.00406023	-0.00458717	-0.00492159	-0.00503896	-0.00493071	-0.00459044	-0.00401824	-0.00323291	-0.00226489	-0.00116147	2.04949e-05	0.00122134	0.00238227	0.00346042	0.0044344	0.00530202	0.00607392	0.00677387	0.00743119	0.0080684	0.00870054	0.00931649	0.00988551	0.0103581	0.0106697	0.0107592	0.0105833
13.4385	0.0111144	0.0107784	0.010031	0.00901435	0.00794121	0.00696954	0.00616481	0.00549361	0.00486939	0.00420908	0.00345601	0.00258036	0.00157655	0.000469663	-0.000723171	-0.00199064	-0.00327401	-0.00445028	-0.00536431	-0.00588315	-0.00595342	-0.0056248	-0.00494994	-0.00398733	-0.00280362	-0.00148835	-0.000144243	0.00114594	0.00234824	0.00345492	0.00444226	0.00528065	0.00596872	0.00655482	0.00713468	0.00780238	0.00860369	0.00948672	0.0103073	0.0108733	0.0110223	0.0107065	0.0099148	0.00872931	0.00727805	0.00569692	0.00409876	0.00256113	0.00113247	-0.00016245	-0.00132124	-0.00234367	-0.00322194	-0.00394886	-0.00450849	-0.00487872	-0.00503511	-0.00496496	-0.00466411	-0.00412982	-0.00337852	-0.00243876	-0.00135587	-0.000185579	0.00101338	0.00218062	0.00327073	0.00425976	0.00514278	0.00592839	0.00663905	0.00730423	0.00794773	0.00858681	0.00921359	0.00979968	0.010298	0.0106454	0.010778	0.0106529
13.448	0.0111137	0.010845	0.0101544	0.00916954	0.0081028	0.00712067	0.00630039	0.00561999	0.00499656	0.00434599	0.00360882	0.00275178	0.0017653	0.000671841	-0.000511796	-0.00177655	-0.00307098	-0.00427811	-0.00524287	-0.0058258	-0.00596239	-0.00569356	-0.005072	-0.0041536	-0.0030028	-0.00170646	-0.000367203	0.000928571	0.00214191	0.00326349	0.0042698	0.00512941	0.00583611	0.0064321	0.00701081	0.00766969	0.00846351	0.00935218	0.0102014	0.0108209	0.0110389	0.0107969	0.0100754	0.00894584	0.00753081	0.00596684	0.00437021	0.00282245	0.00137605	5.9139e-05	-0.00112305	-0.00217059	-0.0030757	-0.00383189	-0.00442375	-0.00482935	-0.00502462	-0.00499269	-0.00473137	-0.00423541	-0.00351888	-0.00260838	-0.00154725	-0.000390036	0.000805581	0.001978	0.00307927	0.00408295	0.00498128	0.00578075	0.00650238	0.00717564	0.00782542	0.00847103	0.00910781	0.00970977	0.0102322	0.0106138	0.0107891	0.0107135
13.4575	0.0111023	0.0109012	0.0102698	0.00932046	0.00826321	0.00727246	0.00643697	0.00574661	0.00512294	0.00448121	0.00375943	0.00292097	0.00195233	0.000873119	-0.00030041	-0.00156082	-0.00286397	-0.00409927	-0.0051125	-0.00575822	-0.00596205	-0.00575317	-0.00518602	-0.00431328	-0.00319721	-0.00192184	-0.000589327	0.000710494	0.00193394	0.00306969	0.00409442	0.00497514	0.00570106	0.00630805	0.00688666	0.00753697	0.00832222	0.00921403	0.0100884	0.0107584	0.0110455	0.010876	0.0102256	0.00915444	0.00777859	0.00623456	0.00464181	0.00308569	0.00162279	0.000284617	-0.00092062	-0.0019928	-0.00292437	-0.0037094	-0.00433303	-0.00477355	-0.00500735	-0.00501389	-0.00479217	-0.00433492	-0.00365386	-0.00277359	-0.00173541	-0.000592643	0.00059815	0.00177458	0.00288618	0.00390405	0.00481755	0.00563099	0.00636388	0.00704543	0.00770151	0.00835331	0.00899932	0.00961597	0.0101612	0.0105753	0.0107927	0.0107651
